"Alpha","Lambda","Evaluation_1","Evaluation_2","Evaluation_3","Evaluation_4","Evaluation_5","Evaluation_6","Evaluation_7","Evaluation_8","Evaluation_9","Evaluation_10","Evaluation_11","Evaluation_12","Evaluation_13","Evaluation_14","Evaluation_15","Evaluation_16","Evaluation_17","Evaluation_18","Evaluation_19","Evaluation_20","Evaluation_21","Evaluation_22","Evaluation_23","Evaluation_24","Evaluation_25","Evaluation_26","Evaluation_27","Evaluation_28","Evaluation_29","Evaluation_30","Evaluation_31","Evaluation_32","Evaluation_33","Evaluation_34","Evaluation_35","Evaluation_36","Evaluation_37","Evaluation_38","Evaluation_39","Evaluation_40","Evaluation_41","Evaluation_42","Evaluation_43","Evaluation_44","Evaluation_45","Evaluation_46","Evaluation_47","Evaluation_48","Evaluation_49","Evaluation_50"
0.8,0.000367185634331265,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000334565874583289,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.8,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000304843964387499,0.95,0.65,1,0.88,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,0.95,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000277762466776486,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.8,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0002530868147735,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000230603279685512,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000210117119887522,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,1,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000191450894063764,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000174442924295913,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.00015894589568631,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,1,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000144825580386783,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000131959674981247,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,1,1,0.96,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000120236741152017,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.8,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.000109555240454417,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.85,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0000998226548393413,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0000909546853061794,0.95,0.65,1,0.84,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0000828745217451954,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.8,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0000755121776451053,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,1,0.95,0.95,0.8125,1,1,0.72
0.8,0.0000688038839033966,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.95,1,0.8125,1,1,0.72
0.8,0.000062691536488869,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000571221931723126,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.92,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000520476149662457,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000474238483018823,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000432108443243459,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.76,1,1,1,0.92,1,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000393721120086484,0.95,0.65,1,0.8,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.72,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000358744020918878,0.95,0.65,1,0.76,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.72,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.96,0.9,1,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000326874190840397,0.95,0.65,1,0.76,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.85,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.72,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.96,0.9,0.96,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.95,0.9,1,0.8125,1,1,0.72
0.8,0.0000297835588629157,0.95,0.65,1,0.76,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.68,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.96,0.9,0.96,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.8125,1,1,0.72
0.8,0.0000271376695804622,0.95,0.65,1,0.72,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.68,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.92,0.9,0.96,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.75,1,1,0.72
0.8,0.0000247268338094854,0.95,0.65,1,0.72,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.64,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.92,0.9,0.96,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.75,1,1,0.72
0.8,0.0000225301700438604,0.95,0.65,1,0.72,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.64,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.92,0.9,0.92,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.75,1,1,0.72
0.8,0.0000205286518329144,0.95,0.65,1,0.72,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.64,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.92,0.9,0.92,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.75,1,1,0.72
0.8,0.0000187049429834136,0.95,0.65,1,0.72,1,1,1,1,0.95,0.75,0.95,0.75,0.75,0.9,0.95,1,0.88,0.88,0.9375,0.88,0.65,1,1,0.64,1,1,1,0.92,0.95,0.9,0.76,0.95,1,0.92,0.9,0.92,0.9,0.95,0.95,0.8125,0.96,0.95,0.95,0.9,0.9,1,0.75,1,1,0.72
0.9,0.166266159852565,0.25,0.4,0.875,0.4,1,0.48,0.625,0.55,0.45,0.55,0.55,0.8,0.75,0.4,0.525,0.525,0.4,0.28,0.5625,0.76,0.575,0.84,0.875,0.56,0.425,0.45,0.2,0.72,0.6,0.7,0.68,0.65,0.85,0.6,0.55,0.44,0.35,0.35,0.7,0.625,0.36,0.55,0.55,0.5,0.6,0.75,0.9375,0.75,0.64,0.6
0.9,0.151495532460002,0.55,0.45,0.95,0.8,1,0.76,1,0.55,0.45,0.6,0.65,0.55,0.65,0.55,0.8,0.6,0.8,0.28,0.5,0.8,0.575,0.72,0.8125,0.56,0.65,0.45,0.25,0.72,0.65,0.65,0.64,0.65,0.8,0.8,0.7,0.48,0.5,0.45,0.75,0.75,0.36,0.65,0.5,0.8,0.6,0.8,0.9375,0.75,0.8,0.8
0.9,0.138037086895439,0.7,0.55,1,0.92,1,0.76,1,0.6,0.6,0.6,0.65,0.65,0.6,0.6,0.95,0.6,0.84,0.52,0.625,0.8,0.95,0.68,0.875,0.76,0.9,0.45,0.45,0.88,0.75,0.75,0.6,0.7,0.65,0.8,0.8,0.48,0.65,0.65,0.85,0.875,0.36,0.65,0.7,0.7,0.8,0.6,0.9375,0.7,0.84,0.8
0.9,0.125774252541801,0.65,0.55,1,0.92,1,0.72,1,0.55,0.65,0.7,0.65,0.75,0.55,0.65,0.95,0.6,0.84,0.76,0.6875,0.76,0.95,0.88,0.875,0.68,1,0.5,0.6,0.88,0.85,0.8,0.6,0.65,0.8,0.84,0.8,0.56,0.8,0.65,0.8,0.875,0.4,0.7,0.9,0.7,0.95,0.7,0.9375,0.75,0.84,0.76
0.9,0.114600814594353,0.7,0.55,0.95,0.92,1,0.72,0.95,0.6,0.65,0.75,0.65,0.8,0.6,0.75,0.95,0.6,0.84,0.76,0.6875,0.8,1,0.92,0.875,0.72,1,0.55,0.6,0.92,1,0.85,0.68,0.65,0.8,0.92,0.8,0.56,0.85,0.65,0.9,0.9375,0.52,0.7,0.9,0.8,1,0.7,0.8125,0.7,0.84,0.8
0.9,0.104419994078871,0.7,0.6,1,0.92,0.95,0.68,0.95,0.65,0.65,0.7,0.8,0.9,0.6,0.8,1,0.6,0.88,0.76,0.6875,0.8,1,0.88,0.8125,0.72,1,0.65,0.65,0.88,1,0.85,0.76,0.65,0.8,0.88,0.85,0.68,0.85,0.75,0.9,0.9375,0.68,0.7,0.95,0.7,1,0.75,0.8125,0.7,0.88,0.8
0.9,0.0951436095984673,0.75,0.6,1,0.92,0.95,0.76,0.95,0.65,0.7,0.8,0.8,0.9,0.6,0.8,1,0.6,0.96,0.88,0.6875,0.8,1,0.88,1,0.72,1,0.7,0.65,0.88,1,0.85,0.8,0.7,0.8,0.88,0.9,0.68,0.85,0.75,0.9,0.875,0.72,0.7,1,0.85,1,0.7,0.8125,0.7,0.88,0.8
0.9,0.0866913135485156,0.75,0.6,1,0.92,0.95,0.84,0.95,0.65,0.7,0.85,0.8,0.9,0.65,0.85,1,0.65,0.92,0.96,0.6875,0.84,1,0.96,1,0.76,1,0.8,0.7,0.88,0.95,0.85,0.88,0.7,0.8,0.88,0.95,0.68,0.85,0.75,0.9,0.875,0.72,0.7,1,0.85,1,0.7,0.8125,0.7,0.88,0.84
0.9,0.0789898961841375,0.75,0.6,1,0.92,0.95,0.84,1,0.65,0.7,0.85,0.8,0.9,0.7,0.85,1,0.8,0.92,0.96,0.6875,0.84,1,1,1,0.72,1,0.8,0.7,0.92,0.95,0.85,0.92,0.75,0.8,0.92,0.95,0.68,0.85,0.75,0.9,0.875,0.76,0.7,1,0.85,1,0.8,0.75,0.8,0.88,0.88
0.9,0.0719726515124151,0.75,0.55,1,0.92,0.95,0.84,1,0.65,0.7,0.9,0.8,0.9,0.85,0.85,1,0.8,0.92,0.96,0.6875,0.84,1,1,1,0.72,1,0.8,0.75,0.88,0.95,0.85,0.88,0.75,0.85,0.92,0.95,0.68,0.85,0.75,0.9,0.875,0.76,0.7,1,0.85,1,0.8,0.75,0.7,0.88,0.88
0.9,0.0655787995169918,0.75,0.6,1,0.92,0.95,0.88,1,0.65,0.7,0.9,0.85,0.9,0.85,0.85,1,0.85,0.92,0.96,0.6875,0.84,1,1,1,0.76,1,0.8,0.8,0.84,0.95,0.85,0.88,0.75,0.8,0.92,0.95,0.68,0.85,0.75,0.9,0.875,0.76,0.65,1,0.9,1,0.8,0.75,0.75,0.88,0.88
0.9,0.0597529597106473,0.75,0.6,1,0.92,0.95,0.92,1,0.65,0.7,0.9,0.85,0.9,0.85,0.9,1,0.9,0.88,0.92,0.6875,0.84,1,1,1,0.76,1,0.8,0.8,0.84,0.95,0.85,0.88,0.75,0.8,0.92,0.95,0.68,0.85,0.8,0.9,0.875,0.76,0.65,1,0.9,1,0.8,0.75,0.8,0.88,0.92
0.9,0.0544446714560112,0.8,0.6,1,0.92,0.95,0.96,1,0.65,0.7,0.9,0.95,0.9,0.85,0.9,1,0.9,0.88,0.92,0.6875,0.84,1,1,1,0.76,1,0.8,0.85,0.84,0.95,0.85,0.88,0.85,0.8,0.92,0.95,0.72,0.85,0.8,0.9,0.875,0.8,0.65,1,0.95,1,0.8,0.75,0.8,0.88,0.92
0.9,0.0496079568996615,0.8,0.6,1,0.92,0.9,0.96,1,0.7,0.7,0.9,0.95,0.9,0.85,0.95,1,0.9,0.84,0.96,0.75,0.84,1,1,1,0.8,1,0.8,0.85,0.8,0.95,0.85,0.88,0.85,0.8,0.92,0.95,0.72,0.85,0.8,0.9,0.875,0.8,0.65,1,1,1,0.8,0.75,0.8,0.88,0.96
0.9,0.045200922733954,0.8,0.6,1,0.92,0.9,0.96,1,0.75,0.7,0.9,0.95,0.9,0.85,0.95,1,0.9,0.84,0.96,0.75,0.84,1,1,1,0.8,0.95,0.8,0.85,0.8,0.95,0.85,0.88,0.85,0.8,0.92,0.95,0.72,0.85,0.8,0.9,0.875,0.84,0.6,1,1,1,0.8,0.75,0.85,0.88,0.96
0.9,0.0411853973372328,0.8,0.6,1,0.92,0.85,0.96,1,0.75,0.75,0.9,0.95,0.9,0.85,0.95,1,0.9,0.84,0.96,0.75,0.84,1,1,1,0.8,0.95,0.85,0.9,0.84,0.95,0.85,0.88,0.9,0.8,0.92,1,0.72,0.85,0.8,0.9,0.875,0.84,0.6,1,1,1,0.8,0.75,0.85,0.88,0.96
0.9,0.0375266001495045,0.85,0.6,1,0.92,0.85,0.96,1,0.75,0.8,0.9,0.95,0.9,0.85,0.95,1,0.95,0.84,0.96,0.75,0.84,1,1,1,0.8,0.95,0.85,0.9,0.84,0.95,0.85,0.88,0.9,0.8,0.92,1,0.76,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.8,0.75,0.85,0.88,0.88
0.9,0.0341928404198665,0.85,0.65,1,0.92,0.85,0.96,1,0.75,0.8,0.9,0.95,0.9,0.85,0.95,1,0.95,0.84,0.96,0.8125,0.84,1,1,1,0.8,0.95,0.9,0.9,0.84,0.95,0.85,0.88,0.9,0.8,0.96,1,0.76,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.85,0.75,0.9,0.88,0.88
0.9,0.0311552427163826,0.85,0.65,1,0.92,0.85,0.96,1,0.8,0.8,0.95,1,0.9,0.85,0.9,1,0.95,0.84,0.96,0.8125,0.84,0.95,1,1,0.8,0.95,0.9,0.9,0.84,0.95,0.85,0.88,0.9,0.8,0.96,1,0.76,0.85,0.8,0.9,0.875,0.88,0.6,1,1,1,0.85,0.75,0.95,0.92,0.88
0.9,0.0283874968209062,0.85,0.7,1,0.92,0.85,0.96,1,0.85,0.8,0.95,1,0.9,0.9,0.9,1,0.95,0.84,0.96,0.8125,0.84,0.9,1,1,0.8,1,0.9,0.9,0.84,0.95,0.85,0.88,0.95,0.8,0.96,1,0.76,0.85,0.85,0.9,0.875,0.92,0.6,1,1,1,0.85,0.75,0.95,0.92,0.88
0.9,0.0258656298425566,0.85,0.7,1,0.92,0.85,0.96,1,0.85,0.8,0.95,1,0.9,0.95,0.9,1,0.95,0.84,0.96,0.8125,0.84,0.85,1,1,0.84,1,0.9,0.9,0.84,0.95,0.85,0.88,0.95,0.8,0.96,1,0.8,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.85,0.75,1,0.92,0.88
0.9,0.0235677985760069,0.85,0.7,1,0.92,0.85,0.96,1,0.9,0.8,0.95,1,0.9,0.95,0.9,1,0.95,0.84,0.96,0.8125,0.88,0.85,1,1,0.84,1,0.9,0.9,0.84,0.95,0.85,0.84,0.95,0.85,0.96,1,0.84,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.85,0.75,1,0.92,0.88
0.9,0.0214741003060892,0.9,0.7,1,0.92,0.85,1,1,0.9,0.8,0.95,1,0.95,0.95,0.9,1,0.95,0.84,0.96,0.8125,0.88,0.85,1,1,0.84,1,0.95,0.9,0.84,0.95,0.85,0.84,0.95,0.9,0.96,1,0.84,0.85,0.9,0.9,0.875,0.92,0.65,1,1,1,0.85,0.75,1,0.92,0.88
0.9,0.0195664004199967,0.9,0.7,1,0.92,0.85,1,1,0.95,0.8,0.85,1,0.95,0.95,0.9,1,0.95,0.84,0.96,0.875,0.88,0.85,1,1,0.84,1,1,0.95,0.88,0.95,0.85,0.84,0.95,0.9,0.96,1,0.92,0.85,0.9,0.9,0.875,0.96,0.65,1,1,1,0.9,0.75,1,0.92,0.84
0.9,0.0178281753339434,0.9,0.7,1,0.88,0.95,1,1,1,0.8,0.85,1,0.95,0.9,0.9,1,1,0.88,0.96,0.875,0.88,0.85,1,1,0.84,1,1,0.95,0.84,0.95,0.85,0.84,0.95,0.95,0.96,1,0.92,0.85,0.9,0.9,0.875,0.96,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.0162443693737861,0.95,0.7,1,0.88,0.95,1,1,1,0.8,0.85,1,0.95,0.9,0.9,1,1,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,1,1,0.84,0.95,0.85,0.84,0.95,1,0.96,1,0.92,0.85,0.9,0.9,0.875,0.96,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.014801264369977,0.95,0.7,1,0.88,0.95,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,1,0.92,0.96,0.875,0.88,0.85,1,1,0.84,1,1,1,0.88,0.95,0.85,0.84,0.95,1,0.96,1,0.92,0.85,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.0134863608373422,0.95,0.7,1,0.92,0.95,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.88,0.95,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.0122882697105207,0.95,0.7,1,0.92,1,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.88,0.95,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.0111966136973286,0.95,0.7,1,0.92,1,1,1,1,0.85,0.85,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.84,1,1,1,0.88,0.95,0.85,0.84,0.95,1,0.96,1,0.96,0.9,0.9,0.95,0.9375,1,0.65,1,1,1,0.9,0.8125,1,0.92,0.84
0.9,0.0102019373956183,0.95,0.75,1,0.92,1,1,1,1,0.85,0.8,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.8,1,1,1,0.92,0.95,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.84
0.9,0.00929562539510927,0.95,0.75,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.9,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.8,1,1,1,0.92,0.95,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.7,1,1,1,0.95,0.8125,1,0.92,0.84
0.9,0.00846982765482489,0.95,0.75,1,0.92,1,1,1,1,0.9,0.8,1,0.95,0.9,0.95,1,1,0.92,0.92,0.9375,0.88,0.85,1,1,0.8,1,1,1,0.92,0.95,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.75,1,1,1,0.95,0.8125,1,0.92,0.84
0.9,0.00771739150979344,0.95,0.75,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.96,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.92,0.95,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.8,1,1,1,0.95,0.8125,1,0.92,0.84
0.9,0.00703179971808567,0.95,0.75,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.96,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.92,0.95,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.95,0.9375,1,0.8,1,1,1,0.95,0.8125,1,0.92,0.84
0.9,0.00640711401158306,0.95,0.75,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.92,0.92,0.9375,0.88,0.8,1,1,0.84,1,1,1,0.88,0.95,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.9,0.00583792366154019,0.95,0.75,1,0.92,1,1,1,1,0.95,0.8,1,0.95,0.85,0.95,1,1,0.92,0.92,0.9375,0.92,0.8,1,1,0.84,1,1,1,0.88,1,0.8,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.9,0.00531929861344079,0.95,0.75,1,0.96,1,1,1,1,0.95,0.8,1,0.95,0.85,0.85,1,1,0.92,0.92,0.9375,0.92,0.8,1,1,0.84,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.9,0.00484674678522401,0.95,0.75,1,0.96,1,1,1,1,0.95,0.8,1,0.95,0.9,0.85,1,1,0.96,0.92,0.9375,0.92,0.75,1,1,0.84,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.85,1,1,1,0.95,0.8125,1,0.92,0.8
0.9,0.00441617515901859,0.95,0.75,1,0.96,1,1,1,1,0.95,0.8,1,0.95,0.9,0.85,1,1,0.96,0.92,0.9375,0.92,0.75,1,1,0.84,1,1,1,0.88,1,0.85,0.84,0.95,1,0.96,1,1,0.95,0.9,0.9,0.9375,1,0.9,1,1,1,0.95,0.8125,1,0.92,0.8
